year,region,cargoGroup,cargoType,country,haversine,country_lat,country_long,import_tonnage_thousand,export_tonnage_thousand,tonnage_thousand
2003,EU,Liquid Bulk,Liquefied gas,Belgium,341.84576326520016,50.65244095902296,4.580834113854935,223.55767212782584,4703.700349588204,4927.258021716029
2003,EU,Liquid Bulk,Liquefied gas,Denmark,828.0883274656169,56.06393446179454,9.876372937675002,1.8699156651656599,2.94355765017296,4.81347331533862
2003,EU,Liquid Bulk,Liquefied gas,Finland,2092.106443581728,64.50409403963651,26.21176461029635,17.963625943658347,100.9840106561544,118.94763659981274
2003,EU,Liquid Bulk,Liquefied gas,France,1027.8722067642,42.46070432663372,-2.876696699270627,598.1356444182162,4244.914237580748,4843.049881998964
2003,EU,Liquid Bulk,Liquefied gas,Germany,723.984264109167,51.13372269040778,10.28848509274285,160.11211404872842,1829.1531868275483,1989.2653008762768
2003,EU,Liquid Bulk,Liquefied gas,Ireland,567.2018509662294,53.180591209950066,-8.010236544877014,32.11095915241373,321.9479047155886,354.05886386800233
2003,EU,Liquid Bulk,Liquefied gas,Italy,1341.7898272645682,42.75118305296427,12.140788372235868,2.0814920518013897,5.15837441109966,7.23986646290105
2003,EU,Liquid Bulk,Liquefied gas,Netherlands,396.1127518328102,52.298700374441786,5.512217100965398,979.4175819286037,4806.059527493044,5785.477109421648
2003,EU,Liquid Bulk,Liquefied gas,Portugal,1456.3350291410707,39.63404977497817,-8.055765588295687,20.21854747450537,361.15208853763147,381.37063601213686
2003,EU,Liquid Bulk,Liquefied gas,Spain,1270.2402153961416,40.34865610622673,-3.6170206023873734,29.49608210249178,442.5160303795805,472.01211248207227
2003,EU,Liquid Bulk,Liquefied gas,Sweden,1601.4242732245941,62.811484968080336,16.59626584684802,101.26751235782935,1321.4236291986817,1422.6911415565112
2003,EU,Liquid Bulk,Oil,Belgium,341.84576326520016,50.65244095902296,4.580834113854935,13287.397440318373,34098.33044365154,47385.727883969914
2003,EU,Liquid Bulk,Oil,Denmark,828.0883274656169,56.06393446179454,9.876372937675002,1781.7033073355055,1061.7764678200367,2843.4797751555425
2003,EU,Liquid Bulk,Oil,Finland,2092.106443581728,64.50409403963651,26.21176461029635,3165.110109428423,1170.140935857356,4335.251045285779
2003,EU,Liquid Bulk,Oil,France,1027.8722067642,42.46070432663372,-2.876696699270627,14366.33730346351,41783.81209655056,56150.14940001407
2003,EU,Liquid Bulk,Oil,Germany,723.984264109167,51.13372269040778,10.28848509274285,8834.044598843442,8585.586032270407,17419.630631113847
2003,EU,Liquid Bulk,Oil,Greece,2244.3365402175227,39.06671589971396,22.71981344709505,0.0,32.51759480126689,32.51759480126689
2003,EU,Liquid Bulk,Oil,Ireland,567.2018509662294,53.180591209950066,-8.010236544877014,4925.811231150093,43694.30054248411,48620.111773634206
2003,EU,Liquid Bulk,Oil,Italy,1341.7898272645682,42.75118305296427,12.140788372235868,888.1064986436801,8254.509480888417,9142.615979532096
2003,EU,Liquid Bulk,Oil,Netherlands,396.1127518328102,52.298700374441786,5.512217100965398,20472.87615409199,84940.92084695557,105413.79700104757
2003,EU,Liquid Bulk,Oil,Portugal,1456.3350291410707,39.63404977497817,-8.055765588295687,231.89974043164898,1100.7224270896183,1332.6221675212673
2003,EU,Liquid Bulk,Oil,Spain,1270.2402153961416,40.34865610622673,-3.6170206023873734,1993.032506322451,13679.591453549867,15672.623959872319
2003,EU,Liquid Bulk,Oil,Sweden,1601.4242732245941,62.811484968080336,16.59626584684802,8299.315280367759,9073.088666998176,17372.403947365936
2003,EU,Liquid Bulk,Other liquid,Belgium,341.84576326520016,50.65244095902296,4.580834113854935,6173.261016490083,11941.274183733409,18114.535200223494
2003,EU,Liquid Bulk,Other liquid,Denmark,828.0883274656169,56.06393446179454,9.876372937675002,500.8116895122653,911.1189971869104,1411.9306866991756
2003,EU,Liquid Bulk,Other liquid,Finland,2092.106443581728,64.50409403963651,26.21176461029635,1432.0561219105007,513.5522545695183,1945.608376480019
2003,EU,Liquid Bulk,Other liquid,France,1027.8722067642,42.46070432663372,-2.876696699270627,4334.978263320703,2287.4651656463175,6622.443428967021
2003,EU,Liquid Bulk,Other liquid,Germany,723.984264109167,51.13372269040778,10.28848509274285,2151.350795533409,4072.5805203731397,6223.931315906549
2003,EU,Liquid Bulk,Other liquid,Greece,2244.3365402175227,39.06671589971396,22.71981344709505,0.0,25.983610397310112,25.983610397310112
2003,EU,Liquid Bulk,Other liquid,Ireland,567.2018509662294,53.180591209950066,-8.010236544877014,35.34841548364434,372.0796264187054,407.4280419023497
2003,EU,Liquid Bulk,Other liquid,Italy,1341.7898272645682,42.75118305296427,12.140788372235868,543.6303640618244,1686.1097700165658,2229.74013407839
2003,EU,Liquid Bulk,Other liquid,Netherlands,396.1127518328102,52.298700374441786,5.512217100965398,19833.198559228073,19412.041130350357,39245.23968957843
2003,EU,Liquid Bulk,Other liquid,Portugal,1456.3350291410707,39.63404977497817,-8.055765588295687,19.33562592980602,43.58863141522005,62.92425734502607
2003,EU,Liquid Bulk,Other liquid,Spain,1270.2402153961416,40.34865610622673,-3.6170206023873734,1124.6275861209788,1408.199906013063,2532.8274921340417
2003,EU,Liquid Bulk,Other liquid,Sweden,1601.4242732245941,62.811484968080336,16.59626584684802,1861.4986412587873,452.20456120222036,2313.7032024610075
2003,EU,Lo-Lo,20 freight,Belgium,341.84576326520016,50.65244095902296,4.580834113854935,6922.300568509181,4446.335397446217,11368.635965955398
2003,EU,Lo-Lo,20 freight,Denmark,828.0883274656169,56.06393446179454,9.876372937675002,57.24108312245791,8.843036436921585,66.08411955937949
2003,EU,Lo-Lo,20 freight,Finland,2092.106443581728,64.50409403963651,26.21176461029635,751.9531237977775,697.184874752664,1449.1379985504414
2003,EU,Lo-Lo,20 freight,France,1027.8722067642,42.46070432663372,-2.876696699270627,1210.9875795962635,924.993849378514,2135.9814289747774
2003,EU,Lo-Lo,20 freight,Germany,723.984264109167,51.13372269040778,10.28848509274285,1331.0197812217239,528.0566791331293,1859.0764603548532
2003,EU,Lo-Lo,20 freight,Greece,2244.3365402175227,39.06671589971396,22.71981344709505,405.11446519820987,265.231259654598,670.3457248528078
2003,EU,Lo-Lo,20 freight,Ireland,567.2018509662294,53.180591209950066,-8.010236544877014,409.20519168412795,1367.0389638999768,1776.2441555841046
2003,EU,Lo-Lo,20 freight,Italy,1341.7898272645682,42.75118305296427,12.140788372235868,1799.9681628641172,856.1317052682446,2656.0998681323617
2003,EU,Lo-Lo,20 freight,Netherlands,396.1127518328102,52.298700374441786,5.512217100965398,13382.190417476639,7243.942697166868,20626.133114643508
2003,EU,Lo-Lo,20 freight,Portugal,1456.3350291410707,39.63404977497817,-8.055765588295687,480.5773512195406,251.1554952147037,731.7328464342443
2003,EU,Lo-Lo,20 freight,Spain,1270.2402153961416,40.34865610622673,-3.6170206023873734,3737.0146352818438,2589.811512542573,6326.826147824417
2003,EU,Lo-Lo,20 freight,Sweden,1601.4242732245941,62.811484968080336,16.59626584684802,1025.5932613155715,565.2912783320409,1590.8845396476122
2003,EU,Lo-Lo,20<Freight<40,Belgium,341.84576326520016,50.65244095902296,4.580834113854935,946.9790264918915,1400.8522890574338,2347.831315549325
2003,EU,Lo-Lo,20<Freight<40,Finland,2092.106443581728,64.50409403963651,26.21176461029635,201.77552104770814,163.0900496940049,364.86557074171304
2003,EU,Lo-Lo,20<Freight<40,Germany,723.984264109167,51.13372269040778,10.28848509274285,311.3137605103406,370.65994838382903,681.9737088941697
2003,EU,Lo-Lo,20<Freight<40,Ireland,567.2018509662294,53.180591209950066,-8.010236544877014,6.614440013471093,55.44585208816709,62.06029210163818
2003,EU,Lo-Lo,20<Freight<40,Netherlands,396.1127518328102,52.298700374441786,5.512217100965398,2870.4737762365603,603.7057181529069,3474.1794943894674
2003,EU,Lo-Lo,20<Freight<40,Portugal,1456.3350291410707,39.63404977497817,-8.055765588295687,4.59497350703856,0.0,4.59497350703856
2003,EU,Lo-Lo,20<Freight<40,Spain,1270.2402153961416,40.34865610622673,-3.6170206023873734,2.14604057007957,0.729743095133713,2.875783665213283
2003,EU,Lo-Lo,20<Freight<40,Sweden,1601.4242732245941,62.811484968080336,16.59626584684802,3.79156148465273,2.134,5.9255614846527305
2003,EU,Lo-Lo,40 freight,Belgium,341.84576326520016,50.65244095902296,4.580834113854935,2758.817318177148,3180.051092948255,5938.868411125402
2003,EU,Lo-Lo,40 freight,Denmark,828.0883274656169,56.06393446179454,9.876372937675002,93.29411848826804,44.11496297591882,137.40908146418687
2003,EU,Lo-Lo,40 freight,Finland,2092.106443581728,64.50409403963651,26.21176461029635,1447.775063563151,1277.0779781176293,2724.8530416807803
2003,EU,Lo-Lo,40 freight,France,1027.8722067642,42.46070432663372,-2.876696699270627,1988.8794830661707,817.5414959475145,2806.420979013685
2003,EU,Lo-Lo,40 freight,Germany,723.984264109167,51.13372269040778,10.28848509274285,11006.48213504493,1629.6304772687115,12636.11261231364
2003,EU,Lo-Lo,40 freight,Greece,2244.3365402175227,39.06671589971396,22.71981344709505,173.53612641440048,184.03940995724156,357.57553637164204
2003,EU,Lo-Lo,40 freight,Ireland,567.2018509662294,53.180591209950066,-8.010236544877014,1267.8019312401832,2435.7960977494517,3703.598028989635
2003,EU,Lo-Lo,40 freight,Italy,1341.7898272645682,42.75118305296427,12.140788372235868,1314.2669345990166,672.3829776868012,1986.6499122858177
2003,EU,Lo-Lo,40 freight,Netherlands,396.1127518328102,52.298700374441786,5.512217100965398,19457.12981940603,9392.987446667537,28850.11726607357
2003,EU,Lo-Lo,40 freight,Portugal,1456.3350291410707,39.63404977497817,-8.055765588295687,2153.166946533947,538.9940795513445,2692.1610260852913
2003,EU,Lo-Lo,40 freight,Spain,1270.2402153961416,40.34865610622673,-3.6170206023873734,4023.461312760916,5374.889378530363,9398.350691291278
2003,EU,Lo-Lo,40 freight,Sweden,1601.4242732245941,62.811484968080336,16.59626584684802,814.8413190822231,422.26512822546465,1237.1064473076876
2003,EU,Lo-Lo,>40 Freight,Belgium,341.84576326520016,50.65244095902296,4.580834113854935,5956.067673975003,3215.6642584408023,9171.731932415805
2003,EU,Lo-Lo,>40 Freight,Denmark,828.0883274656169,56.06393446179454,9.876372937675002,5.51275005299636,2.640535497275472,8.153285550271832
2003,EU,Lo-Lo,>40 Freight,Finland,2092.106443581728,64.50409403963651,26.21176461029635,26.316257793365196,9.12754723603487,35.44380502940007
2003,EU,Lo-Lo,>40 Freight,France,1027.8722067642,42.46070432663372,-2.876696699270627,173.2789200774732,87.16692095777431,260.4458410352475
2003,EU,Lo-Lo,>40 Freight,Germany,723.984264109167,51.13372269040778,10.28848509274285,152.1172525326036,69.56822558626732,221.68547811887092
2003,EU,Lo-Lo,>40 Freight,Ireland,567.2018509662294,53.180591209950066,-8.010236544877014,178.37175963582808,137.84376075956533,316.2155203953934
2003,EU,Lo-Lo,>40 Freight,Italy,1341.7898272645682,42.75118305296427,12.140788372235868,0.0,0.538605318215563,0.538605318215563
2003,EU,Lo-Lo,>40 Freight,Netherlands,396.1127518328102,52.298700374441786,5.512217100965398,8956.511044587944,5108.007160710165,14064.518205298109
2003,EU,Lo-Lo,>40 Freight,Spain,1270.2402153961416,40.34865610622673,-3.6170206023873734,6.430882386929,0.24743848282378397,6.678320869752785
2003,EU,Lo-Lo,>40 Freight,Sweden,1601.4242732245941,62.811484968080336,16.59626584684802,21.23809122622874,64.5909877862596,85.82907901248834
2003,EU,Other General Cargo,Forestry,Belgium,341.84576326520016,50.65244095902296,4.580834113854935,145.8904115879845,0.0,145.8904115879845
2003,EU,Other General Cargo,Forestry,Denmark,828.0883274656169,56.06393446179454,9.876372937675002,12.87002329979929,0.0,12.87002329979929
2003,EU,Other General Cargo,Forestry,Finland,2092.106443581728,64.50409403963651,26.21176461029635,2063.8813835271203,0.0,2063.8813835271203
2003,EU,Other General Cargo,Forestry,France,1027.8722067642,42.46070432663372,-2.876696699270627,181.91426697499512,62.98930819550726,244.9035751705024
2003,EU,Other General Cargo,Forestry,Germany,723.984264109167,51.13372269040778,10.28848509274285,283.1310610626091,0.0,283.1310610626091
2003,EU,Other General Cargo,Forestry,Ireland,567.2018509662294,53.180591209950066,-8.010236544877014,1.893399367449346,2.3120704761904802,4.205469843639826
2003,EU,Other General Cargo,Forestry,Italy,1341.7898272645682,42.75118305296427,12.140788372235868,9.70674090175513,79.9879897395238,89.69473064127892
2003,EU,Other General Cargo,Forestry,Netherlands,396.1127518328102,52.298700374441786,5.512217100965398,86.15656793329474,50.94519871636632,137.10176664966104
2003,EU,Other General Cargo,Forestry,Portugal,1456.3350291410707,39.63404977497817,-8.055765588295687,204.22631779129887,139.95772394732597,344.18404173862484
2003,EU,Other General Cargo,Forestry,Spain,1270.2402153961416,40.34865610622673,-3.6170206023873734,851.3446479836788,863.4991668489589,1714.8438148326377
2003,EU,Other General Cargo,Forestry,Sweden,1601.4242732245941,62.811484968080336,16.59626584684802,1843.8740434169058,209.26600000000005,2053.140043416906
2003,EU,Other General Cargo,General-Others,Belgium,341.84576326520016,50.65244095902296,4.580834113854935,107.00623464059161,369.4903163280963,476.4965509686879
2003,EU,Other General Cargo,General-Others,Denmark,828.0883274656169,56.06393446179454,9.876372937675002,65.5184398447158,61.70189401575964,127.22033386047545
2003,EU,Other General Cargo,General-Others,Finland,2092.106443581728,64.50409403963651,26.21176461029635,128.46340406535583,1081.7248831224106,1210.1882871877665
2003,EU,Other General Cargo,General-Others,France,1027.8722067642,42.46070432663372,-2.876696699270627,415.42362924333116,129.88852553552672,545.3121547788579
2003,EU,Other General Cargo,General-Others,Germany,723.984264109167,51.13372269040778,10.28848509274285,353.8525582607148,244.66464310262504,598.5172013633398
2003,EU,Other General Cargo,General-Others,Greece,2244.3365402175227,39.06671589971396,22.71981344709505,3.56405582642022,2.88293923692887,6.446995063349091
2003,EU,Other General Cargo,General-Others,Ireland,567.2018509662294,53.180591209950066,-8.010236544877014,13.128194000370062,19.170582917491323,32.29877691786139
2003,EU,Other General Cargo,General-Others,Italy,1341.7898272645682,42.75118305296427,12.140788372235868,88.0693446705415,950.3766293976479,1038.4459740681893
2003,EU,Other General Cargo,General-Others,Netherlands,396.1127518328102,52.298700374441786,5.512217100965398,1493.3738655644493,949.9828845874688,2443.3567501519183
2003,EU,Other General Cargo,General-Others,Portugal,1456.3350291410707,39.63404977497817,-8.055765588295687,20.194990118615387,0.0,20.194990118615387
2003,EU,Other General Cargo,General-Others,Spain,1270.2402153961416,40.34865610622673,-3.6170206023873734,81.48881598050018,82.33928339614488,163.82809937664507
2003,EU,Other General Cargo,General-Others,Sweden,1601.4242732245941,62.811484968080336,16.59626584684802,325.7153799758669,467.6128864551353,793.3282664310022
2003,EU,Other General Cargo,Iron & Steel,Belgium,341.84576326520016,50.65244095902296,4.580834113854935,6330.344503632338,2145.9981090643078,8476.342612696646
2003,EU,Other General Cargo,Iron & Steel,Denmark,828.0883274656169,56.06393446179454,9.876372937675002,264.9222979289695,33.74434589880047,298.66664382777
2003,EU,Other General Cargo,Iron & Steel,Finland,2092.106443581728,64.50409403963651,26.21176461029635,851.7556185239547,223.0510083462481,1074.8066268702028
2003,EU,Other General Cargo,Iron & Steel,France,1027.8722067642,42.46070432663372,-2.876696699270627,4336.0829096918205,639.4741262106469,4975.557035902468
2003,EU,Other General Cargo,Iron & Steel,Germany,723.984264109167,51.13372269040778,10.28848509274285,3979.8114610683665,1390.5098096249046,5370.321270693271
2003,EU,Other General Cargo,Iron & Steel,Greece,2244.3365402175227,39.06671589971396,22.71981344709505,140.07607869052978,209.70345714894086,349.77953583947067
2003,EU,Other General Cargo,Iron & Steel,Ireland,567.2018509662294,53.180591209950066,-8.010236544877014,17.13525929858952,40.42198933067735,57.557248629266866
2003,EU,Other General Cargo,Iron & Steel,Italy,1341.7898272645682,42.75118305296427,12.140788372235868,682.7619470602983,766.0098853263778,1448.7718323866761
2003,EU,Other General Cargo,Iron & Steel,Netherlands,396.1127518328102,52.298700374441786,5.512217100965398,5425.078688952213,3719.793185357812,9144.871874310025
2003,EU,Other General Cargo,Iron & Steel,Portugal,1456.3350291410707,39.63404977497817,-8.055765588295687,131.5521186790846,223.37686430055473,354.92898297963933
2003,EU,Other General Cargo,Iron & Steel,Spain,1270.2402153961416,40.34865610622673,-3.6170206023873734,5876.844359934332,9760.278417162397,15637.122777096729
2003,EU,Other General Cargo,Iron & Steel,Sweden,1601.4242732245941,62.811484968080336,16.59626584684802,245.63092603556063,403.2092992164147,648.8402252519753
2003,EU,Ro-Ro Non-Self Propelled,Other mobile non-self-propelled,Netherlands,396.1127518328102,52.298700374441786,5.512217100965398,0.0,1.061,1.061
2003,EU,Ro-Ro Non-Self Propelled,Rail/ shipborne trailers,Belgium,341.84576326520016,50.65244095902296,4.580834113854935,2599.016172427299,1507.5332016347645,4106.549374062063
2003,EU,Ro-Ro Non-Self Propelled,Rail/ shipborne trailers,Denmark,828.0883274656169,56.06393446179454,9.876372937675002,355.767819349663,158.476106596551,514.243925946214
2003,EU,Ro-Ro Non-Self Propelled,Rail/ shipborne trailers,Germany,723.984264109167,51.13372269040778,10.28848509274285,238.930975772288,198.951761620008,437.882737392296
2003,EU,Ro-Ro Non-Self Propelled,Rail/ shipborne trailers,Ireland,567.2018509662294,53.180591209950066,-8.010236544877014,0.0,1.4668594563331399,1.4668594563331399
2003,EU,Ro-Ro Non-Self Propelled,Rail/ shipborne trailers,Netherlands,396.1127518328102,52.298700374441786,5.512217100965398,3822.3907140156953,1377.7398665783282,5200.130580594024
2003,EU,Ro-Ro Non-Self Propelled,Rail/ shipborne trailers,Spain,1270.2402153961416,40.34865610622673,-3.6170206023873734,70.3977313866045,5.57814054366686,75.97587193027137
2003,EU,Ro-Ro Non-Self Propelled,Rail/ shipborne trailers,Sweden,1601.4242732245941,62.811484968080336,16.59626584684802,1900.8445447953238,1323.2995003620179,3224.1440451573417
2003,EU,Ro-Ro Non-Self Propelled,Unaccompanied caravans/ road/ industrial vehicles,Belgium,341.84576326520016,50.65244095902296,4.580834113854935,345.04642451218103,15.1965711763762,360.24299568855724
2003,EU,Ro-Ro Non-Self Propelled,Unaccompanied caravans/ road/ industrial vehicles,France,1027.8722067642,42.46070432663372,-2.876696699270627,16.744532668259094,56.0449972958355,72.7895299640946
2003,EU,Ro-Ro Non-Self Propelled,Unaccompanied caravans/ road/ industrial vehicles,Ireland,567.2018509662294,53.180591209950066,-8.010236544877014,8.033999999999999,9.057532690246521,17.09153269024652
2003,EU,Ro-Ro Non-Self Propelled,Unaccompanied caravans/ road/ industrial vehicles,Italy,1341.7898272645682,42.75118305296427,12.140788372235868,0.0,1.76132212812161,1.76132212812161
2003,EU,Ro-Ro Non-Self Propelled,Unaccompanied caravans/ road/ industrial vehicles,Netherlands,396.1127518328102,52.298700374441786,5.512217100965398,343.34009338401495,23.15582257736874,366.4959159613837
2003,EU,Ro-Ro Non-Self Propelled,Unaccompanied caravans/ road/ industrial vehicles,Sweden,1601.4242732245941,62.811484968080336,16.59626584684802,0.0,0.10542943062026999,0.10542943062026999
2003,EU,Ro-Ro Non-Self Propelled,Unaccompanied road trailer,Belgium,341.84576326520016,50.65244095902296,4.580834113854935,26829.121811842822,16693.348539309576,43522.4703511524
2003,EU,Ro-Ro Non-Self Propelled,Unaccompanied road trailer,Denmark,828.0883274656169,56.06393446179454,9.876372937675002,1610.53861386662,794.3016026252881,2404.840216491908
2003,EU,Ro-Ro Non-Self Propelled,Unaccompanied road trailer,Finland,2092.106443581728,64.50409403963651,26.21176461029635,153.5178973933088,246.15318443622442,399.67108182953325
2003,EU,Ro-Ro Non-Self Propelled,Unaccompanied road trailer,France,1027.8722067642,42.46070432663372,-2.876696699270627,5085.587294339294,2007.355860647949,7092.943154987243
2003,EU,Ro-Ro Non-Self Propelled,Unaccompanied road trailer,Germany,723.984264109167,51.13372269040778,10.28848509274285,554.1381717726498,404.32374071823756,958.4619124908874
2003,EU,Ro-Ro Non-Self Propelled,Unaccompanied road trailer,Ireland,567.2018509662294,53.180591209950066,-8.010236544877014,11364.924047257762,13556.401856016657,24921.325903274417
2003,EU,Ro-Ro Non-Self Propelled,Unaccompanied road trailer,Netherlands,396.1127518328102,52.298700374441786,5.512217100965398,37506.570085401596,22435.115454644725,59941.685540046325
2003,EU,Ro-Ro Non-Self Propelled,Unaccompanied road trailer,Spain,1270.2402153961416,40.34865610622673,-3.6170206023873734,1.892973128104811,1.11,3.002973128104811
2003,EU,Ro-Ro Non-Self Propelled,Unaccompanied road trailer,Sweden,1601.4242732245941,62.811484968080336,16.59626584684802,3044.4498805371236,2794.3508532950273,5838.800733832151
2003,EU,Ro-Ro Self Propelled,I/E motor vehicles,Belgium,341.84576326520016,50.65244095902296,4.580834113854935,2585.5515993259137,4677.739045047018,7263.290644372932
2003,EU,Ro-Ro Self Propelled,I/E motor vehicles,Denmark,828.0883274656169,56.06393446179454,9.876372937675002,22.050355341449244,39.508846287341214,61.55920162879046
2003,EU,Ro-Ro Self Propelled,I/E motor vehicles,Finland,2092.106443581728,64.50409403963651,26.21176461029635,50.51283697113716,83.96729915581065,134.4801361269478
2003,EU,Ro-Ro Self Propelled,I/E motor vehicles,France,1027.8722067642,42.46070432663372,-2.876696699270627,948.7793366343822,514.616512295886,1463.3958489302681
2003,EU,Ro-Ro Self Propelled,I/E motor vehicles,Germany,723.984264109167,51.13372269040778,10.28848509274285,1059.110615328865,127.36361331536638,1186.4742286442313
2003,EU,Ro-Ro Self Propelled,I/E motor vehicles,Greece,2244.3365402175227,39.06671589971396,22.71981344709505,0.8183573506010899,11.94783532938535,12.76619267998644
2003,EU,Ro-Ro Self Propelled,I/E motor vehicles,Ireland,567.2018509662294,53.180591209950066,-8.010236544877014,14.59699375052787,75.92790333733103,90.5248970878589
2003,EU,Ro-Ro Self Propelled,I/E motor vehicles,Italy,1341.7898272645682,42.75118305296427,12.140788372235868,270.2019654248361,394.05371297777845,664.2556784026145
2003,EU,Ro-Ro Self Propelled,I/E motor vehicles,Netherlands,396.1127518328102,52.298700374441786,5.512217100965398,895.508365842297,687.7184966589832,1583.2268625012803
2003,EU,Ro-Ro Self Propelled,I/E motor vehicles,Portugal,1456.3350291410707,39.63404977497817,-8.055765588295687,188.05367922790668,66.23895792409618,254.29263715200287
2003,EU,Ro-Ro Self Propelled,I/E motor vehicles,Spain,1270.2402153961416,40.34865610622673,-3.6170206023873734,2114.350762704082,814.9660055103916,2929.316768214474
2003,EU,Ro-Ro Self Propelled,I/E motor vehicles,Sweden,1601.4242732245941,62.811484968080336,16.59626584684802,247.8689649675521,57.17730995468294,305.04627492223506
2003,EU,Ro-Ro Self Propelled,Other mobile self-propelled,Belgium,341.84576326520016,50.65244095902296,4.580834113854935,234.09852499192118,24.009162165270546,258.1076871571917
2003,EU,Ro-Ro Self Propelled,Other mobile self-propelled,Germany,723.984264109167,51.13372269040778,10.28848509274285,0.596788463748133,0.0,0.596788463748133
2003,EU,Ro-Ro Self Propelled,Other mobile self-propelled,Ireland,567.2018509662294,53.180591209950066,-8.010236544877014,2.449,2.449,4.898
2003,EU,Ro-Ro Self Propelled,Other mobile self-propelled,Italy,1341.7898272645682,42.75118305296427,12.140788372235868,0.0568580765639589,0.0,0.0568580765639589
2003,EU,Ro-Ro Self Propelled,Other mobile self-propelled,Netherlands,396.1127518328102,52.298700374441786,5.512217100965398,0.0,13.299137494772342,13.299137494772342
2003,EU,Ro-Ro Self Propelled,Other mobile self-propelled,Portugal,1456.3350291410707,39.63404977497817,-8.055765588295687,0.0,2.01388456714492,2.01388456714492
2003,EU,Ro-Ro Self Propelled,Other mobile self-propelled,Spain,1270.2402153961416,40.34865610622673,-3.6170206023873734,471.81818181818,50.30295255881131,522.1211343769913
2003,EU,Ro-Ro Self Propelled,Passenger buses,Belgium,341.84576326520016,50.65244095902296,4.580834113854935,0.0,0.0,0.0
2003,EU,Ro-Ro Self Propelled,Passenger buses,France,1027.8722067642,42.46070432663372,-2.876696699270627,0.0,0.0,0.0
2003,EU,Ro-Ro Self Propelled,Passenger buses,Ireland,567.2018509662294,53.180591209950066,-8.010236544877014,0.0,0.0,0.0
2003,EU,Ro-Ro Self Propelled,Passenger buses,Netherlands,396.1127518328102,52.298700374441786,5.512217100965398,0.0,0.0,0.0
2003,EU,Ro-Ro Self Propelled,Passenger buses,Spain,1270.2402153961416,40.34865610622673,-3.6170206023873734,0.0,0.0,0.0
2003,EU,Ro-Ro Self Propelled,Passenger cars/ motocycles/ trailers,Belgium,341.84576326520016,50.65244095902296,4.580834113854935,0.0,0.0,0.0
2003,EU,Ro-Ro Self Propelled,Passenger cars/ motocycles/ trailers,Denmark,828.0883274656169,56.06393446179454,9.876372937675002,0.0,0.0,0.0
2003,EU,Ro-Ro Self Propelled,Passenger cars/ motocycles/ trailers,France,1027.8722067642,42.46070432663372,-2.876696699270627,0.0,0.0,0.0
2003,EU,Ro-Ro Self Propelled,Passenger cars/ motocycles/ trailers,Germany,723.984264109167,51.13372269040778,10.28848509274285,0.0,0.0,0.0
2003,EU,Ro-Ro Self Propelled,Passenger cars/ motocycles/ trailers,Ireland,567.2018509662294,53.180591209950066,-8.010236544877014,0.0,0.0,0.0
2003,EU,Ro-Ro Self Propelled,Passenger cars/ motocycles/ trailers,Netherlands,396.1127518328102,52.298700374441786,5.512217100965398,0.0,0.0,0.0
2003,EU,Ro-Ro Self Propelled,Passenger cars/ motocycles/ trailers,Spain,1270.2402153961416,40.34865610622673,-3.6170206023873734,0.0,0.0,0.0
2003,EU,Ro-Ro Self Propelled,Passenger cars/ motocycles/ trailers,Sweden,1601.4242732245941,62.811484968080336,16.59626584684802,0.0,0.0,0.0
2003,EU,Ro-Ro Self Propelled,Unaccompanied/ accompanying road trailer,Belgium,341.84576326520016,50.65244095902296,4.580834113854935,9120.486392255885,6043.936199703903,15164.422591959788
2003,EU,Ro-Ro Self Propelled,Unaccompanied/ accompanying road trailer,Denmark,828.0883274656169,56.06393446179454,9.876372937675002,155.15073284438643,87.84814103170957,242.998873876096
2003,EU,Ro-Ro Self Propelled,Unaccompanied/ accompanying road trailer,France,1027.8722067642,42.46070432663372,-2.876696699270627,82186.5638287058,48061.77579671987,130248.33962542567
2003,EU,Ro-Ro Self Propelled,Unaccompanied/ accompanying road trailer,Germany,723.984264109167,51.13372269040778,10.28848509274285,28.043656087778743,21.737606871450378,49.781262959229124
2003,EU,Ro-Ro Self Propelled,Unaccompanied/ accompanying road trailer,Ireland,567.2018509662294,53.180591209950066,-8.010236544877014,12269.640577518996,14960.284341746232,27229.924919265228
2003,EU,Ro-Ro Self Propelled,Unaccompanied/ accompanying road trailer,Netherlands,396.1127518328102,52.298700374441786,5.512217100965398,13103.437726231576,7280.479053937461,20383.916780169035
2003,EU,Ro-Ro Self Propelled,Unaccompanied/ accompanying road trailer,Portugal,1456.3350291410707,39.63404977497817,-8.055765588295687,1.7232193158953701,0.0,1.7232193158953701
2003,EU,Ro-Ro Self Propelled,Unaccompanied/ accompanying road trailer,Spain,1270.2402153961416,40.34865610622673,-3.6170206023873734,24.13129252667115,24.202861672065303,48.33415419873646
2003,EU,Ro-Ro Self Propelled,Unaccompanied/ accompanying road trailer,Sweden,1601.4242732245941,62.811484968080336,16.59626584684802,18.083820275224042,20.795840045345845,38.87966032056988
2003,Non-EU Country/ Mediterranean,Dry Bulk,Agricultural,Bulgaria,2133.9166372950026,42.75311876202171,25.195110953277112,3.3438827689896695,2.516,5.859882768989669
2003,Non-EU Country/ Mediterranean,Dry Bulk,Agricultural,Croatia,1426.2380373562464,45.01623399593114,16.56618977164553,0.0,5.2990978111899105,5.2990978111899105
